id_performance;id_employe;date_evaluation;score;objectifs_atteints
14306;1193;01/04/2022;91;True
14307;1193;01/07/2022;77;True
14308;1193;01/10/2022;50;True
14309;1193;01/01/2023;84;False
14310;1193;01/04/2023;55;True
14311;1193;01/07/2023;58;True
14312;1193;01/10/2023;65;False
14313;1193;01/01/2024;84;True
14314;1193;01/04/2024;69;False
14315;1193;01/07/2024;72;False
14316;1193;01/10/2024;91;False
14317;1194;01/01/2022;84;True
14318;1194;01/04/2022;95;True
14319;1194;01/07/2022;53;False
14320;1194;01/10/2022;92;True
14321;1194;01/01/2023;89;True
14322;1194;01/04/2023;58;False
14323;1194;01/07/2023;61;True
14324;1194;01/10/2023;81;True
14325;1194;01/01/2024;64;True
14326;1194;01/04/2024;77;False
14327;1194;01/07/2024;87;True
14328;1194;01/10/2024;89;False
14329;1195;01/01/2022;70;True
14330;1195;01/04/2022;52;False
14331;1195;01/07/2022;75;True
14332;1195;01/10/2022;94;True
14333;1195;01/01/2023;69;True
14334;1195;01/04/2023;70;False
14335;1195;01/07/2023;90;True
14336;1195;01/10/2023;98;True
14337;1195;01/01/2024;74;False
14338;1195;01/04/2024;59;False
14339;1195;01/07/2024;52;True
14340;1195;01/10/2024;80;True
14341;1196;01/01/2022;78;True
14342;1196;01/04/2022;95;True
14343;1196;01/07/2022;87;False
14344;1196;01/10/2022;57;False
14345;1196;01/01/2023;75;False
14346;1196;01/04/2023;77;False
14347;1196;01/07/2023;95;False
14348;1196;01/10/2023;56;True
14349;1196;01/01/2024;71;True
14350;1196;01/04/2024;87;True
14351;1196;01/07/2024;95;False
14352;1196;01/10/2024;67;False
14353;1197;01/01/2022;80;True
14354;1197;01/04/2022;88;True
14355;1197;01/07/2022;93;True
14356;1197;01/10/2022;78;True
14357;1197;01/01/2023;85;False
14358;1197;01/04/2023;93;False
14359;1197;01/07/2023;56;True
14360;1197;01/10/2023;82;True
14361;1197;01/01/2024;94;False
14362;1197;01/04/2024;86;True
14363;1197;01/07/2024;74;True
14364;1197;01/10/2024;77;True
14365;1198;01/01/2022;61;False
14366;1198;01/04/2022;76;False
14367;1198;01/07/2022;75;False
14368;1198;01/10/2022;66;True
14369;1198;01/01/2023;81;False
14370;1198;01/04/2023;92;False
14371;1198;01/07/2023;57;False
14372;1198;01/10/2023;75;False
14373;1198;01/01/2024;76;True
14374;1198;01/04/2024;77;True
14375;1198;01/07/2024;88;False
14376;1198;01/10/2024;58;False
14377;1199;01/01/2022;94;False
14378;1199;01/04/2022;72;True
14379;1199;01/07/2022;68;True
14380;1199;01/10/2022;63;False
14381;1199;01/01/2023;98;False
14382;1199;01/04/2023;69;True
14383;1199;01/07/2023;54;False
14384;1199;01/10/2023;69;False
14385;1199;01/01/2024;63;True
14386;1199;01/04/2024;75;False
14387;1199;01/07/2024;79;True
14388;1199;01/10/2024;75;False
14389;1200;01/01/2022;94;True
14390;1200;01/04/2022;93;True
14391;1200;01/07/2022;73;False
14392;1200;01/10/2022;90;True
14393;1200;01/01/2023;92;False
14394;1200;01/04/2023;96;False
14395;1200;01/07/2023;56;True
14396;1200;01/10/2023;71;True
14397;1200;01/01/2024;80;True
14398;1200;01/04/2024;62;True
14399;1200;01/07/2024;90;False
14400;1200;01/10/2024;78;False
14401;1201;01/01/2022;93;False
14402;1201;01/04/2022;68;True
14403;1201;01/07/2022;96;False
14404;1201;01/10/2022;57;True
14405;1201;01/01/2023;87;True
14406;1201;01/04/2023;87;True
14407;1201;01/07/2023;75;True
14408;1201;01/10/2023;51;True
14409;1201;01/01/2024;69;False
14410;1201;01/04/2024;87;False
14411;1201;01/07/2024;86;False
14412;1201;01/10/2024;87;False
14413;1202;01/01/2022;95;True
14414;1202;01/04/2022;84;True
14415;1202;01/07/2022;86;False
14416;1202;01/10/2022;70;True
14417;1202;01/01/2023;77;False
14418;1202;01/04/2023;69;False
14419;1202;01/07/2023;85;True
14420;1202;01/10/2023;62;False
14421;1202;01/01/2024;60;False
14422;1202;01/04/2024;68;True
14423;1202;01/07/2024;80;True
14424;1202;01/10/2024;86;False
14425;1203;01/01/2022;52;False
14426;1203;01/04/2022;78;True
14427;1203;01/07/2022;64;True
14428;1203;01/10/2022;52;False
14429;1203;01/01/2023;96;True
14430;1203;01/04/2023;65;True
14431;1203;01/07/2023;83;False
14432;1203;01/10/2023;93;True
14433;1203;01/01/2024;88;True
14434;1203;01/04/2024;63;False
14435;1203;01/07/2024;91;True
14436;1203;01/10/2024;60;False
14437;1204;01/01/2022;69;False
14438;1204;01/04/2022;77;True
14439;1204;01/07/2022;87;False
14440;1204;01/10/2022;62;True
14441;1204;01/01/2023;84;True
14442;1204;01/04/2023;73;False
14443;1204;01/07/2023;50;False
14444;1204;01/10/2023;73;True
14445;1204;01/01/2024;67;False
14446;1204;01/04/2024;75;True
14447;1204;01/07/2024;57;False
14448;1204;01/10/2024;75;True
14449;1205;01/01/2022;82;False
14450;1205;01/04/2022;54;True
14451;1205;01/07/2022;98;True
14452;1205;01/10/2022;85;True
14453;1205;01/01/2023;66;True
14454;1205;01/04/2023;74;False
14455;1205;01/07/2023;51;False
14456;1205;01/10/2023;85;True
14457;1205;01/01/2024;83;False
14458;1205;01/04/2024;68;False
14459;1205;01/07/2024;91;False
14460;1205;01/10/2024;86;True
14461;1206;01/01/2022;50;False
14462;1206;01/04/2022;52;True
14463;1206;01/07/2022;75;True
14464;1206;01/10/2022;95;False
14465;1206;01/01/2023;96;False
14466;1206;01/04/2023;77;False
14467;1206;01/07/2023;68;False
14468;1206;01/10/2023;89;False
14469;1206;01/01/2024;65;False
14470;1206;01/04/2024;79;True
14471;1206;01/07/2024;84;False
14472;1206;01/10/2024;54;True
14473;1207;01/01/2022;61;True
14474;1207;01/04/2022;82;True
14475;1207;01/07/2022;73;True
14476;1207;01/10/2022;91;True
14477;1207;01/01/2023;89;True
14478;1207;01/04/2023;57;True
14479;1207;01/07/2023;69;False
14480;1207;01/10/2023;60;True
14481;1207;01/01/2024;79;True
14482;1207;01/04/2024;97;True
14483;1207;01/07/2024;62;False
14484;1207;01/10/2024;98;True
14485;1208;01/01/2022;56;True
14486;1208;01/04/2022;62;True
14487;1208;01/07/2022;74;True
14488;1208;01/10/2022;96;True
14489;1208;01/01/2023;54;False
14490;1208;01/04/2023;79;True
14491;1208;01/07/2023;62;False
14492;1208;01/10/2023;54;True
14493;1208;01/01/2024;50;False
14494;1208;01/04/2024;99;True
14495;1208;01/07/2024;57;False
14496;1208;01/10/2024;52;True
14497;1209;01/01/2022;51;True
14498;1209;01/04/2022;80;False
14499;1209;01/07/2022;59;True
14500;1209;01/10/2022;65;True
14501;1209;01/01/2023;69;True
14502;1209;01/04/2023;52;False
14503;1209;01/07/2023;84;False
14504;1209;01/10/2023;70;False
14505;1209;01/01/2024;81;False
14506;1209;01/04/2024;67;False
14507;1209;01/07/2024;87;True
14508;1209;01/10/2024;52;True
14509;1210;01/01/2022;51;False
14510;1210;01/04/2022;52;True
14511;1210;01/07/2022;95;True
14512;1210;01/10/2022;87;False
14513;1210;01/01/2023;68;True
14514;1210;01/04/2023;93;True
14515;1210;01/07/2023;54;False
14516;1210;01/10/2023;76;True
14517;1210;01/01/2024;97;False
14518;1210;01/04/2024;89;True
14519;1210;01/07/2024;70;True
14520;1210;01/10/2024;73;True
14521;1211;01/01/2022;88;True
14522;1211;01/04/2022;99;False
14523;1211;01/07/2022;89;True
14524;1211;01/10/2022;95;False
14525;1211;01/01/2023;62;False
14526;1211;01/04/2023;94;False
14527;1211;01/07/2023;50;True
14528;1211;01/10/2023;88;False
14529;1211;01/01/2024;51;True
14530;1211;01/04/2024;65;True
14531;1211;01/07/2024;65;False
14532;1211;01/10/2024;72;False
14533;1212;01/01/2022;65;True
14534;1212;01/04/2022;96;True
14535;1212;01/07/2022;79;False
14536;1212;01/10/2022;82;False
14537;1212;01/01/2023;58;True
14538;1212;01/04/2023;86;False
14539;1212;01/07/2023;79;False
14540;1212;01/10/2023;64;True
14541;1212;01/01/2024;97;False
14542;1212;01/04/2024;67;False
14543;1212;01/07/2024;53;True
14544;1212;01/10/2024;65;True
14545;1213;01/01/2022;60;False
14546;1213;01/04/2022;73;False
14547;1213;01/07/2022;88;False
14548;1213;01/10/2022;64;True
14549;1213;01/01/2023;64;False
14550;1213;01/04/2023;77;False
14551;1213;01/07/2023;66;False
14552;1213;01/10/2023;71;True
14553;1213;01/01/2024;78;False
14554;1213;01/04/2024;60;False
14555;1213;01/07/2024;93;True
14556;1213;01/10/2024;91;False
14557;1214;01/01/2022;63;False
14558;1214;01/04/2022;87;True
14559;1214;01/07/2022;83;True
14560;1214;01/10/2022;94;True
14561;1214;01/01/2023;81;False
14562;1214;01/04/2023;52;True
14563;1214;01/07/2023;92;True
14564;1214;01/10/2023;71;True
14565;1214;01/01/2024;53;True
14566;1214;01/04/2024;81;False
14567;1214;01/07/2024;78;False
14568;1214;01/10/2024;89;True
14569;1215;01/01/2022;94;True
14570;1215;01/04/2022;59;True
14571;1215;01/07/2022;94;False
14572;1215;01/10/2022;66;False
14573;1215;01/01/2023;51;True
14574;1215;01/04/2023;93;False
14575;1215;01/07/2023;87;True
14576;1215;01/10/2023;54;True
14577;1215;01/01/2024;58;False
14578;1215;01/04/2024;77;False
14579;1215;01/07/2024;78;True
14580;1215;01/10/2024;84;True
14581;1216;01/01/2022;69;True
14582;1216;01/04/2022;88;True
14583;1216;01/07/2022;93;False
14584;1216;01/10/2022;88;True
14585;1216;01/01/2023;59;False
14586;1216;01/04/2023;66;True
14587;1216;01/07/2023;64;False
14588;1216;01/10/2023;58;False
14589;1216;01/01/2024;72;True
14590;1216;01/04/2024;62;False
14591;1216;01/07/2024;98;False
14592;1216;01/10/2024;58;False
14593;1217;01/01/2022;54;False
14594;1217;01/04/2022;92;False
14595;1217;01/07/2022;81;True
14596;1217;01/10/2022;51;True
14597;1217;01/01/2023;70;False
14598;1217;01/04/2023;73;False
14599;1217;01/07/2023;63;True
14600;1217;01/10/2023;76;False
14601;1217;01/01/2024;55;False
14602;1217;01/04/2024;64;True
14603;1217;01/07/2024;85;False
14604;1217;01/10/2024;77;True
14605;1218;01/01/2022;58;True
14606;1218;01/04/2022;59;False
14607;1218;01/07/2022;53;True
14608;1218;01/10/2022;55;False
14609;1218;01/01/2023;89;False
14610;1218;01/04/2023;57;False
14611;1218;01/07/2023;65;False
14612;1218;01/10/2023;98;True
14613;1218;01/01/2024;50;False
14614;1218;01/04/2024;68;False
14615;1218;01/07/2024;66;True
14616;1218;01/10/2024;77;False
14617;1219;01/01/2022;61;False
14618;1219;01/04/2022;56;True
14619;1219;01/07/2022;57;True
14620;1219;01/10/2022;98;True
14621;1219;01/01/2023;57;False
14622;1219;01/04/2023;77;True
14623;1219;01/07/2023;79;False
14624;1219;01/10/2023;60;False
14625;1219;01/01/2024;99;False
14626;1219;01/04/2024;74;False
14627;1219;01/07/2024;94;True
14628;1219;01/10/2024;88;True
14629;1220;01/01/2022;98;False
14630;1220;01/04/2022;89;True
14631;1220;01/07/2022;52;False
14632;1220;01/10/2022;65;False
14633;1220;01/01/2023;64;True
14634;1220;01/04/2023;53;True
14635;1220;01/07/2023;76;True
14636;1220;01/10/2023;92;False
14637;1220;01/01/2024;86;True
14638;1220;01/04/2024;92;True
14639;1220;01/07/2024;89;True
14640;1220;01/10/2024;78;False
14641;1221;01/01/2022;78;True
14642;1221;01/04/2022;60;True
14643;1221;01/07/2022;99;False
14644;1221;01/10/2022;59;True
14645;1221;01/01/2023;74;True
14646;1221;01/04/2023;66;True
14647;1221;01/07/2023;82;True
14648;1221;01/10/2023;82;True
14649;1221;01/01/2024;58;True
14650;1221;01/04/2024;74;False
14651;1221;01/07/2024;58;False
14652;1221;01/10/2024;64;False
14653;1222;01/01/2022;65;True
14654;1222;01/04/2022;63;False
14655;1222;01/07/2022;70;True
14656;1222;01/10/2022;90;True
14657;1222;01/01/2023;53;False
14658;1222;01/04/2023;84;True
14659;1222;01/07/2023;58;True
14660;1222;01/10/2023;97;False
14661;1222;01/01/2024;98;False
14662;1222;01/04/2024;59;True
14663;1222;01/07/2024;64;True
14664;1222;01/10/2024;60;False
14665;1223;01/01/2022;97;False
14666;1223;01/04/2022;90;True
14667;1223;01/07/2022;86;False
14668;1223;01/10/2022;83;False
14669;1223;01/01/2023;97;False
14670;1223;01/04/2023;67;False
14671;1223;01/07/2023;54;True
14672;1223;01/10/2023;68;False
14673;1223;01/01/2024;70;True
14674;1223;01/04/2024;62;True
14675;1223;01/07/2024;73;True
14676;1223;01/10/2024;72;True
14677;1224;01/01/2022;96;False
14678;1224;01/04/2022;55;True
14679;1224;01/07/2022;60;True
14680;1224;01/10/2022;58;False
14681;1224;01/01/2023;85;False
14682;1224;01/04/2023;72;True
14683;1224;01/07/2023;73;False
14684;1224;01/10/2023;84;True
14685;1224;01/01/2024;70;True
14686;1224;01/04/2024;62;False
14687;1224;01/07/2024;93;False
14688;1224;01/10/2024;93;True
14689;1225;01/01/2022;83;True
14690;1225;01/04/2022;91;True
14691;1225;01/07/2022;58;True
14692;1225;01/10/2022;85;True
14693;1225;01/01/2023;95;False
14694;1225;01/04/2023;74;False
14695;1225;01/07/2023;83;False
14696;1225;01/10/2023;52;False
14697;1225;01/01/2024;68;True
14698;1225;01/04/2024;66;False
14699;1225;01/07/2024;79;False
14700;1225;01/10/2024;92;False
14701;1226;01/01/2022;92;True
14702;1226;01/04/2022;99;False
14703;1226;01/07/2022;57;False
14704;1226;01/10/2022;83;True
14705;1226;01/01/2023;59;False
14706;1226;01/04/2023;56;True
14707;1226;01/07/2023;75;False
14708;1226;01/10/2023;81;True
14709;1226;01/01/2024;64;False
14710;1226;01/04/2024;51;False
14711;1226;01/07/2024;86;True
14712;1226;01/10/2024;82;True
14713;1227;01/01/2022;99;True
14714;1227;01/04/2022;50;False
14715;1227;01/07/2022;88;False
14716;1227;01/10/2022;66;True
14717;1227;01/01/2023;55;False
14718;1227;01/04/2023;93;False
14719;1227;01/07/2023;96;True
14720;1227;01/10/2023;61;False
14721;1227;01/01/2024;70;False
14722;1227;01/04/2024;67;False
14723;1227;01/07/2024;53;False
14724;1227;01/10/2024;92;False
14725;1228;01/01/2022;55;False
14726;1228;01/04/2022;58;False
14727;1228;01/07/2022;94;False
14728;1228;01/10/2022;86;False
14729;1228;01/01/2023;53;False
14730;1228;01/04/2023;99;False
14731;1228;01/07/2023;62;True
14732;1228;01/10/2023;84;False
14733;1228;01/01/2024;91;False
14734;1228;01/04/2024;74;True
14735;1228;01/07/2024;96;False
14736;1228;01/10/2024;64;True
14737;1229;01/01/2022;75;True
14738;1229;01/04/2022;59;False
14739;1229;01/07/2022;71;False
14740;1229;01/10/2022;70;True
14741;1229;01/01/2023;56;False
14742;1229;01/04/2023;76;False
14743;1229;01/07/2023;84;True
14744;1229;01/10/2023;51;False
14745;1229;01/01/2024;64;True
14746;1229;01/04/2024;73;False
14747;1229;01/07/2024;59;False
14748;1229;01/10/2024;73;False
14749;1230;01/01/2022;73;False
14750;1230;01/04/2022;97;False
14751;1230;01/07/2022;97;False
14752;1230;01/10/2022;90;False
14753;1230;01/01/2023;60;False
14754;1230;01/04/2023;50;False
14755;1230;01/07/2023;92;False
14756;1230;01/10/2023;75;True
14757;1230;01/01/2024;96;False
14758;1230;01/04/2024;58;True
14759;1230;01/07/2024;50;True
14760;1230;01/10/2024;93;True
14761;1231;01/01/2022;91;True
14762;1231;01/04/2022;65;False
14763;1231;01/07/2022;60;True
14764;1231;01/10/2022;74;True
14765;1231;01/01/2023;68;False
14766;1231;01/04/2023;96;True
14767;1231;01/07/2023;78;False
14768;1231;01/10/2023;95;False
14769;1231;01/01/2024;57;False
14770;1231;01/04/2024;55;True
14771;1231;01/07/2024;94;True
14772;1231;01/10/2024;79;False
14773;1232;01/01/2022;83;True
14774;1232;01/04/2022;61;True
14775;1232;01/07/2022;55;True
14776;1232;01/10/2022;55;True
14777;1232;01/01/2023;53;True
14778;1232;01/04/2023;58;True
14779;1232;01/07/2023;59;True
14780;1232;01/10/2023;57;False
14781;1232;01/01/2024;72;False
14782;1232;01/04/2024;86;True
14783;1232;01/07/2024;55;True
14784;1232;01/10/2024;91;True
14785;1233;01/01/2022;84;False
14786;1233;01/04/2022;81;False
14787;1233;01/07/2022;84;True
14788;1233;01/10/2022;59;True
14789;1233;01/01/2023;66;True
14790;1233;01/04/2023;83;False
14791;1233;01/07/2023;94;True
14792;1233;01/10/2023;54;False
14793;1233;01/01/2024;59;False
14794;1233;01/04/2024;61;False
14795;1233;01/07/2024;62;True
14796;1233;01/10/2024;97;False
14797;1234;01/01/2022;82;False
14798;1234;01/04/2022;90;False
14799;1234;01/07/2022;96;False
14800;1234;01/10/2022;81;False
14801;1234;01/01/2023;95;True
14802;1234;01/04/2023;85;False
14803;1234;01/07/2023;97;False
14804;1234;01/10/2023;62;False
14805;1234;01/01/2024;71;False
14806;1234;01/04/2024;51;True
14807;1234;01/07/2024;62;True
14808;1234;01/10/2024;62;True
14809;1235;01/01/2022;83;True
14810;1235;01/04/2022;58;False
14811;1235;01/07/2022;80;True
14812;1235;01/10/2022;76;True
14813;1235;01/01/2023;51;True
14814;1235;01/04/2023;68;True
14815;1235;01/07/2023;80;True
14816;1235;01/10/2023;65;True
14817;1235;01/01/2024;64;False
14818;1235;01/04/2024;63;True
14819;1235;01/07/2024;87;True
14820;1235;01/10/2024;86;True
14821;1236;01/01/2022;92;False
14822;1236;01/04/2022;75;False
14823;1236;01/07/2022;58;True
14824;1236;01/10/2022;98;False
14825;1236;01/01/2023;64;True
14826;1236;01/04/2023;86;False
14827;1236;01/07/2023;75;False
14828;1236;01/10/2023;67;True
14829;1236;01/01/2024;84;False
14830;1236;01/04/2024;90;True
14831;1236;01/07/2024;78;True
14832;1236;01/10/2024;73;False
14833;1237;01/01/2022;70;True
14834;1237;01/04/2022;56;True
14835;1237;01/07/2022;72;False
14836;1237;01/10/2022;70;True
14837;1237;01/01/2023;50;True
14838;1237;01/04/2023;90;True
14839;1237;01/07/2023;80;True
14840;1237;01/10/2023;93;False
14841;1237;01/01/2024;94;True
14842;1237;01/04/2024;54;True
14843;1237;01/07/2024;80;True
14844;1237;01/10/2024;50;False
14845;1238;01/01/2022;79;False
14846;1238;01/04/2022;57;False
14847;1238;01/07/2022;75;False
14848;1238;01/10/2022;64;True
14849;1238;01/01/2023;59;False
14850;1238;01/04/2023;65;True
14851;1238;01/07/2023;80;False
14852;1238;01/10/2023;65;False
14853;1238;01/01/2024;77;False
14854;1238;01/04/2024;69;True
14855;1238;01/07/2024;58;False
14856;1238;01/10/2024;59;True
14857;1239;01/01/2022;94;False
14858;1239;01/04/2022;94;True
14859;1239;01/07/2022;64;True
14860;1239;01/10/2022;79;False
14861;1239;01/01/2023;81;False
14862;1239;01/04/2023;76;True
14863;1239;01/07/2023;68;False
14864;1239;01/10/2023;93;False
14865;1239;01/01/2024;55;True
14866;1239;01/04/2024;73;True
14867;1239;01/07/2024;76;True
14868;1239;01/10/2024;55;False
14869;1240;01/01/2022;82;True
14870;1240;01/04/2022;95;False
14871;1240;01/07/2022;87;False
14872;1240;01/10/2022;66;True
14873;1240;01/01/2023;80;True
14874;1240;01/04/2023;60;False
14875;1240;01/07/2023;54;False
14876;1240;01/10/2023;61;True
14877;1240;01/01/2024;90;False
14878;1240;01/04/2024;51;False
14879;1240;01/07/2024;51;False
14880;1240;01/10/2024;61;False
14881;1241;01/01/2022;51;True
14882;1241;01/04/2022;65;False
14883;1241;01/07/2022;79;True
14884;1241;01/10/2022;96;False
14885;1241;01/01/2023;85;False
14886;1241;01/04/2023;60;True
14887;1241;01/07/2023;73;False
14888;1241;01/10/2023;76;True
14889;1241;01/01/2024;51;True
14890;1241;01/04/2024;60;True
14891;1241;01/07/2024;98;False
14892;1241;01/10/2024;96;True
14893;1242;01/01/2022;84;False
14894;1242;01/04/2022;79;True
14895;1242;01/07/2022;73;True
14896;1242;01/10/2022;78;True
14897;1242;01/01/2023;97;True
14898;1242;01/04/2023;61;True
14899;1242;01/07/2023;97;True
14900;1242;01/10/2023;78;False
14901;1242;01/01/2024;72;True
14902;1242;01/04/2024;94;True
14903;1242;01/07/2024;73;False
14904;1242;01/10/2024;93;True
14905;1243;01/01/2022;71;False
14906;1243;01/04/2022;62;False
14907;1243;01/07/2022;52;True
14908;1243;01/10/2022;77;False
14909;1243;01/01/2023;99;True
14910;1243;01/04/2023;95;True
14911;1243;01/07/2023;83;True
14912;1243;01/10/2023;57;False
14913;1243;01/01/2024;84;False
14914;1243;01/04/2024;86;False
14915;1243;01/07/2024;61;True
14916;1243;01/10/2024;64;True
14917;1244;01/01/2022;79;True
14918;1244;01/04/2022;86;False
14919;1244;01/07/2022;68;False
14920;1244;01/10/2022;56;False
14921;1244;01/01/2023;77;True
14922;1244;01/04/2023;86;False
14923;1244;01/07/2023;60;False
14924;1244;01/10/2023;99;True
14925;1244;01/01/2024;91;True
14926;1244;01/04/2024;95;False
14927;1244;01/07/2024;69;True
14928;1244;01/10/2024;51;True
14929;1245;01/01/2022;62;True
14930;1245;01/04/2022;98;True
14931;1245;01/07/2022;80;True
14932;1245;01/10/2022;72;False
14933;1245;01/01/2023;71;False
14934;1245;01/04/2023;65;True
14935;1245;01/07/2023;91;True
14936;1245;01/10/2023;69;False
14937;1245;01/01/2024;76;False
14938;1245;01/04/2024;78;True
14939;1245;01/07/2024;98;False
14940;1245;01/10/2024;87;True
14941;1246;01/01/2022;87;False
14942;1246;01/04/2022;51;True
14943;1246;01/07/2022;69;True
14944;1246;01/10/2022;96;True
14945;1246;01/01/2023;75;True
14946;1246;01/04/2023;95;False
14947;1246;01/07/2023;77;True
14948;1246;01/10/2023;64;True
14949;1246;01/01/2024;99;False
14950;1246;01/04/2024;60;True
14951;1246;01/07/2024;54;True
14952;1246;01/10/2024;96;True
14953;1247;01/01/2022;56;True
14954;1247;01/04/2022;67;False
14955;1247;01/07/2022;77;False
14956;1247;01/10/2022;61;False
14957;1247;01/01/2023;78;True
14958;1247;01/04/2023;55;True
14959;1247;01/07/2023;59;True
14960;1247;01/10/2023;81;True
14961;1247;01/01/2024;82;True
14962;1247;01/04/2024;52;True
14963;1247;01/07/2024;92;False
14964;1247;01/10/2024;59;True
14965;1248;01/01/2022;90;True
14966;1248;01/04/2022;92;False
14967;1248;01/07/2022;83;True
14968;1248;01/10/2022;90;True
14969;1248;01/01/2023;98;False
14970;1248;01/04/2023;59;False
14971;1248;01/07/2023;67;True
14972;1248;01/10/2023;91;True
14973;1248;01/01/2024;85;False
14974;1248;01/04/2024;68;False
14975;1248;01/07/2024;98;True
14976;1248;01/10/2024;68;True
14977;1249;01/01/2022;75;False
14978;1249;01/04/2022;96;True
14979;1249;01/07/2022;99;True
14980;1249;01/10/2022;59;False
14981;1249;01/01/2023;95;True
14982;1249;01/04/2023;99;True
14983;1249;01/07/2023;60;False
14984;1249;01/10/2023;89;False
14985;1249;01/01/2024;57;False
14986;1249;01/04/2024;63;True
14987;1249;01/07/2024;99;False
14988;1249;01/10/2024;85;True
14989;1250;01/01/2022;94;True
14990;1250;01/04/2022;52;True
14991;1250;01/07/2022;69;False
14992;1250;01/10/2022;99;False
14993;1250;01/01/2023;68;True
14994;1250;01/04/2023;65;True
14995;1250;01/07/2023;54;False
14996;1250;01/10/2023;64;False
14997;1250;01/01/2024;93;True
14998;1250;01/04/2024;77;True
14999;1250;01/07/2024;95;False
15000;1250;01/10/2024;67;False
15001;1251;01/01/2022;82;True
15002;1251;01/04/2022;98;False
15003;1251;01/07/2022;64;False
15004;1251;01/10/2022;62;False
15005;1251;01/01/2023;83;False
15006;1251;01/04/2023;84;True
15007;1251;01/07/2023;80;True
15008;1251;01/10/2023;89;False
15009;1251;01/01/2024;61;False
15010;1251;01/04/2024;74;True
15011;1251;01/07/2024;86;False
15012;1251;01/10/2024;92;False
15013;1252;01/01/2022;58;False
15014;1252;01/04/2022;52;True
15015;1252;01/07/2022;75;True
15016;1252;01/10/2022;90;False
15017;1252;01/01/2023;87;True
15018;1252;01/04/2023;88;False
15019;1252;01/07/2023;89;True
15020;1252;01/10/2023;78;False
15021;1252;01/01/2024;54;True
15022;1252;01/04/2024;78;False
15023;1252;01/07/2024;94;True
15024;1252;01/10/2024;83;False
15025;1253;01/01/2022;90;False
15026;1253;01/04/2022;59;False
15027;1253;01/07/2022;91;False
15028;1253;01/10/2022;60;True
15029;1253;01/01/2023;84;True
15030;1253;01/04/2023;73;False
15031;1253;01/07/2023;50;False
15032;1253;01/10/2023;96;False
15033;1253;01/01/2024;52;False
15034;1253;01/04/2024;94;False
15035;1253;01/07/2024;81;False
15036;1253;01/10/2024;87;False
15037;1254;01/01/2022;66;True
15038;1254;01/04/2022;89;False
15039;1254;01/07/2022;64;True
15040;1254;01/10/2022;88;True
15041;1254;01/01/2023;59;True
15042;1254;01/04/2023;82;True
15043;1254;01/07/2023;61;True
15044;1254;01/10/2023;96;False
15045;1254;01/01/2024;65;True
15046;1254;01/04/2024;63;True
15047;1254;01/07/2024;93;True
15048;1254;01/10/2024;99;False
15049;1255;01/01/2022;95;False
15050;1255;01/04/2022;90;True
15051;1255;01/07/2022;75;True
15052;1255;01/10/2022;61;True
15053;1255;01/01/2023;66;True
15054;1255;01/04/2023;57;True
15055;1255;01/07/2023;75;False
15056;1255;01/10/2023;64;True
15057;1255;01/01/2024;96;False
15058;1255;01/04/2024;63;False
15059;1255;01/07/2024;97;False
15060;1255;01/10/2024;91;False
15061;1256;01/01/2022;95;False
15062;1256;01/04/2022;92;False
15063;1256;01/07/2022;68;True
15064;1256;01/10/2022;53;True
15065;1256;01/01/2023;62;False
15066;1256;01/04/2023;67;True
15067;1256;01/07/2023;93;True
15068;1256;01/10/2023;87;True
15069;1256;01/01/2024;98;True
15070;1256;01/04/2024;50;True
15071;1256;01/07/2024;85;False
15072;1256;01/10/2024;88;True
15073;1257;01/01/2022;74;False
15074;1257;01/04/2022;89;True
15075;1257;01/07/2022;53;False
15076;1257;01/10/2022;60;True
15077;1257;01/01/2023;57;False
15078;1257;01/04/2023;83;False
15079;1257;01/07/2023;58;False
15080;1257;01/10/2023;98;True
15081;1257;01/01/2024;91;True
15082;1257;01/04/2024;91;True
15083;1257;01/07/2024;93;True
15084;1257;01/10/2024;69;False
15085;1258;01/01/2022;50;True
15086;1258;01/04/2022;77;True
15087;1258;01/07/2022;92;False
15088;1258;01/10/2022;93;True
15089;1258;01/01/2023;50;False
15090;1258;01/04/2023;83;False
15091;1258;01/07/2023;66;True
15092;1258;01/10/2023;81;False
15093;1258;01/01/2024;85;True
15094;1258;01/04/2024;92;True
15095;1258;01/07/2024;75;True
15096;1258;01/10/2024;75;True
15097;1259;01/01/2022;67;True
15098;1259;01/04/2022;78;True
15099;1259;01/07/2022;73;True
15100;1259;01/10/2022;77;False
15101;1259;01/01/2023;60;True
15102;1259;01/04/2023;72;True
15103;1259;01/07/2023;65;False
15104;1259;01/10/2023;77;True
15105;1259;01/01/2024;87;True
15106;1259;01/04/2024;55;False
15107;1259;01/07/2024;78;False
15108;1259;01/10/2024;52;False
15109;1260;01/01/2022;97;False
15110;1260;01/04/2022;62;False
15111;1260;01/07/2022;64;False
15112;1260;01/10/2022;82;True
15113;1260;01/01/2023;61;True
15114;1260;01/04/2023;92;True
15115;1260;01/07/2023;82;True
15116;1260;01/10/2023;77;True
15117;1260;01/01/2024;85;True
15118;1260;01/04/2024;74;True
15119;1260;01/07/2024;86;True
15120;1260;01/10/2024;84;True
15121;1261;01/01/2022;83;False
15122;1261;01/04/2022;95;False
15123;1261;01/07/2022;68;True
15124;1261;01/10/2022;56;False
15125;1261;01/01/2023;68;True
15126;1261;01/04/2023;75;True
